"","ENT_REGIS","MUN_REGIS","LOC_REGIS","TAM_LOC_RE","DIA_REGIS","MES_REGIS","ANIO_REGIS","REGIMEN_MA","GENERO","SEXO_CON1","EDAD_CON1","NACI_CON1","OCUP_CON1","ENTRH_CON1","MUNRH_CON1","LOCRH_CON1","TLORH_CON1","ESCOL_CON1","CONACTCON1","SITLABCON1","POSTRACON1","SEXO_CON2","EDAD_CON2","NACI_CON2","OCUP_CON2","ENTRH_CON2","MUNRH_CON2","LOCRH_CON2","TLORH_CON2","ESCOL_CON2","CONACTCON2","SITLABCON2","POSTRACON2","TIPO_CON","NOM_LOC"
"16425",13,63,1,9,10,11,2017,2,1,1,41,1,7,13,63,9999,NA,5,1,1,1,2,34,1,11,13,63,9999,NA,5,2,3,NA,1,"Tepehuac n de Guerrero"
"16426",13,63,1,9,4,8,2017,2,1,1,24,1,4,13,60,1,3,7,1,1,4,2,33,1,4,13,76,1,8,7,1,1,4,1,"Tepehuac n de Guerrero"
"16427",13,63,1,9,27,1,2017,2,1,1,30,1,2,13,63,1,9,7,1,1,4,2,24,1,2,13,63,1,9,7,1,1,2,1,"Tepehuac n de Guerrero"
"16428",13,63,1,9,10,11,2017,2,1,1,20,1,NA,13,63,1,9,6,1,1,1,2,19,1,11,13,63,9999,NA,6,2,3,NA,1,"Tepehuac n de Guerrero"
"16429",13,63,1,9,10,11,2017,2,1,1,20,1,7,13,63,1,9,5,1,1,1,2,19,1,11,13,63,1,9,5,2,3,NA,1,"Tepehuac n de Guerrero"
"16430",13,63,1,9,10,11,2017,2,1,1,29,1,7,13,63,1,9,5,1,1,1,2,23,1,NA,13,63,1,9,7,1,1,2,1,"Tepehuac n de Guerrero"
"16431",32,16,1,4,24,4,2017,1,1,1,18,1,6,32,16,17,4,6,1,1,3,2,18,1,11,32,16,17,4,5,2,3,NA,1,"El Plateado de Joaqu¡n Amaro"
"16432",32,16,1,4,25,3,2017,1,1,1,19,1,11,32,16,25,4,6,2,2,NA,2,19,1,11,32,16,7777,1,6,2,3,NA,1,"El Plateado de Joaqu¡n Amaro"
"16433",32,16,1,4,27,3,2017,1,1,1,26,1,6,32,16,16,1,5,1,1,3,2,20,1,11,32,16,16,1,5,2,3,NA,1,"El Plateado de Joaqu¡n Amaro"
"16434",32,16,1,4,15,2,2017,1,1,1,27,1,9,32,16,25,4,2,1,1,3,2,32,1,7,32,16,25,4,6,1,1,1,1,"El Plateado de Joaqu¡n Amaro"
"16435",32,16,1,4,24,3,2017,2,1,1,38,1,2,32,57,1,6,7,1,1,2,2,41,1,2,32,16,25,4,7,1,1,4,1,"El Plateado de Joaqu¡n Amaro"
"16436",30,55,1,4,29,12,2017,2,1,1,29,1,NA,30,55,7777,1,7,1,1,2,2,23,1,2,30,55,19,1,7,1,1,2,1,"Chacaltianguis"
"16437",30,55,1,4,23,11,2017,1,1,1,37,1,7,30,55,20,2,4,1,1,3,2,35,1,NA,30,55,20,2,5,NA,NA,NA,1,"Chacaltianguis"
"16438",30,55,1,4,19,4,2017,1,1,1,46,1,NA,30,55,1,4,6,1,1,2,2,37,1,NA,30,34,1,8,7,1,1,2,1,"Chacaltianguis"
"16439",5,21,1,4,3,5,2017,1,1,1,37,1,NA,5,18,1,13,7,1,1,2,2,49,1,NA,5,18,1,13,6,1,1,2,1,"M£zquiz"
"16440",5,21,1,4,2,12,2017,1,1,1,28,1,4,5,21,1,4,6,1,1,4,2,22,1,4,5,31,1,8,7,1,1,4,1,"M£zquiz"
"16441",5,21,1,4,7,7,2017,1,1,1,19,1,11,5,21,1,4,6,2,2,NA,2,19,1,11,5,21,1,4,7,2,2,NA,1,"M£zquiz"
"16442",5,21,1,4,30,12,2017,1,1,1,23,1,NA,5,21,1,4,6,1,1,2,2,19,1,11,5,21,1,4,4,2,3,NA,1,"M£zquiz"
"16443",5,21,1,4,24,6,2017,2,1,1,28,1,7,5,31,1,8,6,1,1,1,2,39,1,NA,5,31,1,8,5,1,1,2,1,"M£zquiz"
"16444",16,64,1,4,2,1,2017,2,1,1,38,1,NA,16,52,1,12,NA,1,1,NA,2,34,1,NA,16,64,1,4,NA,1,1,NA,1,"Panind¡cuaro"
"16445",13,67,1,4,30,9,2017,2,1,1,25,1,NA,13,67,3,4,7,1,1,2,2,25,1,NA,13,67,9999,NA,7,1,1,2,1,"Villa de Tezontepec"
"16446",5,4,1,5,8,4,2017,1,1,1,27,1,2,19,17,7777,1,5,1,1,NA,2,19,1,11,5,4,7777,1,4,2,3,NA,1,"Allende"
"16447",5,4,1,5,18,2,2017,1,1,1,25,1,8,5,4,1,5,5,1,1,1,2,22,1,5,5,4,1,5,5,1,1,2,1,"Allende"
"16448",5,4,1,5,7,10,2017,1,1,1,58,1,7,5,4,1,5,5,1,1,1,2,48,1,11,5,4,1,5,4,2,3,NA,1,"Allende"
"16449",5,4,1,5,24,6,2017,1,1,1,22,1,NA,5,4,1,5,6,1,1,2,2,21,1,NA,5,4,1,5,6,1,1,6,1,"Allende"
"16450",5,4,1,5,24,6,2017,2,1,1,41,1,NA,5,4,1,5,7,1,1,2,2,38,1,2,5,4,1,5,7,1,1,2,1,"Allende"
"16451",21,170,1,2,17,11,2017,1,1,1,26,1,7,21,15,1,12,6,1,1,1,2,27,1,2,21,114,1,16,7,1,1,2,1,"Tepexi de Rodr¡guez"
"16452",12,56,28,2,19,2,2017,1,1,1,18,1,6,12,56,28,2,NA,1,1,3,2,16,1,11,12,56,28,2,NA,2,3,NA,1,"Puente Campuzano"
"16453",19,7,1,4,18,11,2017,1,1,1,37,1,NA,19,17,1,5,4,1,1,2,2,34,1,9,19,39,1,16,5,1,1,2,1,"Apodaca"
"16454",19,7,1,4,26,5,2017,1,1,1,23,1,9,19,7,1,4,6,1,1,NA,2,21,1,NA,19,7,1,4,7,1,1,2,1,"Apodaca"
"16455",19,7,1,4,26,5,2017,1,1,1,35,1,9,19,7,1,4,4,1,1,NA,2,29,1,11,19,7,1,4,5,2,3,NA,1,"Apodaca"
"16456",19,7,1,4,17,11,2017,1,1,1,23,1,NA,19,18,1,12,7,1,1,2,2,21,1,11,19,18,1,12,5,2,3,NA,1,"Apodaca"
"16457",30,69,1,6,28,7,2017,1,1,1,28,1,4,30,69,1,6,6,1,1,4,2,25,1,11,30,69,1,6,5,2,3,NA,1,"Fort¡n"
"16458",20,150,1,6,16,2,2017,1,1,1,23,1,7,20,150,1,6,5,1,1,3,2,23,1,11,20,150,1,6,5,2,3,NA,1,"San Francisco Sola"
"16459",14,2,1,6,6,10,2017,1,1,1,25,1,NA,14,2,4,4,6,1,1,2,2,24,1,11,14,2,4,4,6,2,3,NA,1,"Acatic"
"16460",14,2,1,6,23,2,2017,1,1,1,24,1,7,14,2,1,6,NA,1,1,1,2,20,1,7,14,2,4,4,NA,1,1,1,1,"Acatic"
"16461",14,2,1,6,26,10,2017,1,1,1,24,1,7,14,2,1,6,6,1,1,1,2,24,1,11,14,2,1,6,5,2,3,NA,1,"Acatic"
"16462",14,2,1,6,2,12,2017,1,1,1,23,1,8,14,2,4,4,5,1,1,2,2,19,1,4,14,2,1,6,5,1,1,4,1,"Acatic"
"16463",14,2,1,6,28,7,2017,1,1,1,22,1,7,14,2,1,6,6,1,1,1,2,21,1,11,14,2,2,5,6,2,2,NA,1,"Acatic"
"16464",14,87,1,6,2,3,2017,1,1,1,26,1,4,14,87,1,6,7,1,1,4,2,22,1,11,14,87,1,6,4,2,3,NA,1,"Tapalpa"
"16465",14,87,1,6,17,4,2017,1,1,1,19,1,NA,14,87,1,6,6,1,1,2,2,18,1,11,14,87,1,6,6,2,2,NA,1,"Tapalpa"
"16466",14,87,1,6,12,5,2017,1,1,1,31,1,NA,14,87,1,6,7,1,1,2,2,26,1,NA,14,23,1,12,7,1,1,2,1,"Tapalpa"
"16467",14,118,1,6,30,3,2017,1,1,1,25,1,4,14,118,1,6,6,1,1,4,2,23,1,5,14,118,1,6,6,1,1,4,1,"Ca¤adas de Obreg¢n"
"16468",20,5,1,5,18,2,2017,1,1,1,25,1,6,20,5,7,2,6,1,1,3,2,24,1,11,20,5,7,2,NA,2,2,NA,1,"Asunci¢n Cuyotepeji"
"16469",20,5,1,5,11,4,2017,1,1,1,21,1,NA,20,5,1,5,6,1,1,2,2,22,1,NA,20,5,1,5,6,1,1,2,1,"Asunci¢n Cuyotepeji"
"16470",20,5,1,5,8,9,2017,1,1,1,27,1,NA,20,241,1,2,7,1,1,2,2,29,1,11,20,5,1,5,7,2,2,NA,1,"Asunci¢n Cuyotepeji"
"16471",20,5,1,5,25,1,2017,1,1,1,31,1,6,20,5,15,2,4,1,1,3,2,21,1,11,20,5,15,2,6,2,3,NA,1,"Asunci¢n Cuyotepeji"
"16472",23,7,41,2,15,12,2017,NA,1,1,22,1,NA,27,4,1,14,7,1,1,2,2,24,1,NA,27,2,82,5,7,1,1,2,1,"San Diego"
"16473",23,7,41,2,21,7,2017,NA,1,1,26,1,NA,23,7,1,5,6,1,1,2,2,20,1,11,23,7,1,5,6,2,3,NA,1,"San Diego"
"16474",31,90,1,4,7,12,2017,NA,1,1,34,1,NA,23,6,9999,NA,2,1,1,2,2,40,1,11,31,90,3,2,1,2,3,NA,1,"Ticul"
"16475",31,90,1,4,9,3,2017,NA,1,1,32,1,5,31,90,3,2,4,1,1,2,2,35,1,7,31,90,3,2,4,1,1,2,1,"Ticul"
"16476",31,90,1,4,24,2,2017,NA,1,1,24,1,7,31,90,1,4,4,1,1,2,2,23,1,2,31,90,1,4,7,1,1,4,1,"Ticul"
"16477",16,23,1,5,15,12,2017,2,1,1,18,1,11,16,23,3,2,6,2,2,NA,2,19,2,NA,33,999,9999,NA,7,1,1,1,1,"Charo"
"16478",32,18,1,2,1,12,2017,1,1,1,49,1,9,32,18,1,2,4,1,1,3,2,43,1,11,32,18,1,2,4,2,3,NA,1,"Guadalupe"
"16479",32,18,1,2,22,9,2017,1,1,1,51,1,7,32,19,1,6,5,1,1,3,2,37,1,2,32,19,1,6,7,1,1,2,1,"Guadalupe"
"16480",21,157,1,5,17,3,2017,1,1,1,20,1,4,21,157,1,5,5,1,1,4,2,20,1,11,21,157,1,5,5,2,3,NA,1,"Tehuac n"
"16481",16,99,1,4,29,11,2017,1,1,1,28,1,NA,16,99,7777,1,3,1,1,1,2,18,1,11,16,99,7777,1,6,2,3,NA,1,"Tuxpan"
"16482",16,99,1,4,3,1,2017,1,1,1,39,1,NA,15,13,1,14,NA,1,1,NA,2,30,1,11,15,13,1,14,NA,2,3,NA,1,"Tuxpan"
"16483",30,51,1,5,25,1,2017,1,1,1,37,1,6,30,51,1,5,4,1,1,3,2,36,1,11,30,51,1,5,4,2,3,NA,1,"Coxquihui"
"16484",30,51,1,5,23,11,2017,1,1,1,29,1,6,30,51,5,2,5,1,1,3,2,23,1,11,30,66,33,2,6,2,3,NA,1,"Coxquihui"
"16485",32,43,1,1,11,8,2017,1,1,1,23,2,NA,32,43,9999,NA,6,1,1,2,2,21,1,11,32,43,7777,1,6,2,3,NA,1,"Sombrerete"
"16486",32,43,1,1,13,10,2017,1,1,1,23,1,9,32,20,7777,1,5,1,1,3,2,18,1,11,32,20,24,3,5,2,3,NA,1,"Sombrerete"
"16487",8,31,1,5,26,5,2017,2,1,1,39,1,9,8,31,3,5,NA,1,1,2,2,39,1,11,8,31,7777,1,NA,2,3,NA,1,"Guazapares"
"16488",8,31,1,5,12,5,2017,2,1,1,19,1,NA,8,17,1,13,6,1,1,2,2,19,1,NA,8,40,1,7,6,1,1,2,1,"Guazapares"
"16489",20,190,1,4,19,12,2017,1,1,1,31,1,6,20,125,89,1,NA,1,1,NA,2,26,1,11,20,26,7,1,NA,2,3,NA,1,"San Juan Comaltepec"
"16490",20,190,1,4,24,2,2017,1,1,1,33,1,6,20,207,1,2,5,1,1,3,2,32,1,11,20,207,1,2,5,2,3,NA,1,"San Juan Comaltepec"
"16491",20,190,1,4,25,8,2017,1,1,1,26,1,NA,20,23,9,1,7,1,1,2,2,21,1,NA,20,41,14,1,7,1,1,2,1,"San Juan Comaltepec"
"16492",20,190,1,4,22,12,2017,1,1,1,33,1,4,20,58,123,1,7,1,1,4,2,28,1,4,20,71,63,1,7,1,1,4,1,"San Juan Comaltepec"
"16493",15,115,1,8,21,10,2017,1,1,1,20,1,7,15,115,1,8,5,1,1,2,2,19,1,11,15,115,1,8,5,2,3,NA,1,"Villa Victoria"
"16494",29,19,1,5,25,3,2017,2,1,1,24,1,NA,13,48,1,14,6,1,1,2,2,28,1,11,13,48,1,14,6,2,2,NA,1,"Contla de Juan Cuamatzi"
"16495",29,19,1,5,22,12,2017,1,1,1,50,1,2,29,19,9,5,7,1,1,2,2,46,1,5,29,19,9,5,5,1,1,4,1,"Contla de Juan Cuamatzi"
"16496",13,75,1,5,26,5,2017,2,1,1,23,1,NA,13,48,1,14,6,1,1,2,2,24,1,11,15,33,9999,NA,6,2,6,NA,1,"Tlaxcoapan"
"16497",13,75,1,5,1,4,2017,2,1,1,29,1,5,13,48,1,14,6,1,1,2,2,25,1,NA,15,120,9999,NA,6,1,1,2,1,"Tlaxcoapan"
"16498",13,75,1,5,10,2,2017,2,1,1,26,1,7,9,3,1,15,6,1,1,1,2,25,1,11,13,999,9999,NA,6,2,3,NA,1,"Tlaxcoapan"
"16499",14,95,1,4,7,7,2017,1,1,1,52,1,4,14,3,1,7,6,1,1,5,2,42,1,4,14,95,1,4,6,1,1,5,1,"Tequila"
"16500",14,95,1,4,8,3,2017,1,1,1,46,1,7,14,95,1,4,5,1,1,1,2,26,1,11,14,95,1,4,6,2,3,NA,1,"Tequila"
"16501",22,1,1,5,16,6,2017,1,1,1,81,1,6,22,1,51,1,1,1,1,4,2,62,1,11,22,1,51,1,4,2,3,NA,1,"Quer‚taro"
"16502",22,1,1,5,17,8,2017,2,1,1,49,1,4,22,1,1,5,4,1,1,4,2,38,1,4,22,1,1,5,1,1,1,4,1,"Quer‚taro"
"16503",22,1,1,5,7,2,2017,2,1,1,40,1,6,22,1,30,1,4,1,1,2,2,34,1,11,22,1,30,1,4,2,3,NA,1,"Quer‚taro"
"16504",22,1,1,5,9,2,2017,2,1,1,26,1,NA,22,1,45,1,7,1,1,2,2,26,1,11,22,1,45,1,5,2,3,NA,1,"Quer‚taro"
"16505",22,1,1,5,11,2,2017,2,1,1,49,1,6,22,1,9999,NA,5,1,1,3,2,38,1,11,22,1,9999,NA,5,2,3,NA,1,"Quer‚taro"
"16506",22,1,1,5,7,3,2017,2,1,1,39,1,6,22,1,31,1,2,1,1,3,2,31,1,11,22,1,31,1,5,2,3,NA,1,"Quer‚taro"
"16507",17,1,1,5,8,12,2017,1,1,1,23,1,NA,17,1,1,5,NA,1,1,NA,2,23,1,NA,12,6,7777,1,NA,1,1,NA,1,"Morelos"
"16508",17,1,1,5,3,4,2017,1,1,1,27,1,NA,15,117,7777,1,6,1,1,2,2,21,1,NA,17,28,1,7,4,1,1,2,1,"Morelos"
"16509",30,126,1,5,8,6,2017,2,1,1,59,1,NA,30,126,1,5,6,1,1,2,2,52,1,11,30,126,1,5,2,2,3,NA,1,"Paso del Macho"
"16510",13,59,1,5,21,1,2017,2,1,1,45,1,NA,13,59,14,3,NA,1,1,NA,2,34,1,11,13,59,14,3,NA,2,3,NA,1,"Tasquillo"
"16511",13,59,1,5,30,12,2017,2,1,1,25,1,6,13,59,1,5,NA,1,1,NA,2,21,1,NA,13,29,1,5,NA,1,1,NA,1,"Tasquillo"
"16512",13,59,1,5,4,4,2017,2,1,1,37,1,NA,13,29,1,5,NA,1,1,NA,2,42,1,11,15,999,9999,NA,NA,2,3,NA,1,"Tasquillo"
"16513",13,59,1,5,25,5,2017,2,1,1,62,1,6,13,59,36,1,NA,1,1,NA,2,61,1,11,13,59,36,1,NA,2,3,NA,1,"Tasquillo"
"16514",13,59,1,5,14,6,2017,2,1,1,40,1,11,13,59,1,5,NA,2,3,NA,2,43,1,11,13,59,7777,2,NA,2,3,NA,1,"Tasquillo"
"16515",14,114,1,5,13,1,2017,1,1,1,27,1,7,14,114,1,5,4,1,1,2,2,21,1,11,14,114,1,5,5,2,3,NA,1,"San Gabriel"
"16516",14,114,1,5,15,11,2017,1,1,1,29,1,4,14,114,1,5,6,1,1,4,2,23,1,4,14,114,1,5,6,1,1,4,1,"San Gabriel"
"16517",14,114,1,5,13,1,2017,1,1,1,24,1,7,14,114,1,5,6,1,1,2,2,21,1,4,14,114,1,5,6,1,1,4,1,"San Gabriel"
"16518",21,10,1,8,18,7,2017,1,1,1,18,1,7,21,10,1,8,5,1,1,1,2,22,1,11,21,10,1,8,4,2,3,NA,1,"Ahuehuetitla"
"16519",21,10,1,8,24,9,2017,1,1,1,21,1,1,21,10,1,8,6,1,1,5,2,24,1,4,9,5,1,16,6,1,1,4,1,"Ahuehuetitla"
"16520",28,42,1,2,28,8,2017,1,1,1,26,1,7,19,48,1,14,4,1,1,1,2,25,1,11,28,42,1,2,5,2,3,NA,1,"Victoria"
"16521",31,61,1,3,27,10,2017,NA,1,1,22,1,6,30,124,1,11,4,1,1,4,2,24,1,3,31,96,1,10,6,1,1,NA,1,"Quintana Roo"
"16522",14,26,1,4,5,8,2017,1,1,1,19,1,11,14,26,1,4,6,2,2,NA,2,19,2,11,14,26,1,4,6,2,3,NA,1,"Colotl n"
"16523",26,64,1,2,25,3,2017,1,1,1,68,2,11,33,999,9999,NA,7,2,4,NA,2,59,1,11,26,64,7777,2,4,2,3,NA,1,"Tepache"
"16524",29,17,1,5,30,7,2017,2,1,1,31,1,NA,29,17,1,5,5,1,1,2,2,25,1,NA,29,17,1,5,5,1,1,2,1,"Ixtenco"
"16525",14,50,1,7,19,5,2017,1,1,1,25,1,7,14,50,1,7,5,1,1,1,2,24,1,2,14,50,11,5,7,1,1,2,1,"Jilotl n de los Dolores"
"16526",14,50,1,7,8,9,2017,1,1,1,29,2,NA,14,50,1,7,7,1,1,2,2,25,1,2,14,50,1,7,7,1,1,2,1,"Jilotl n de los Dolores"
"16527",14,50,1,7,13,1,2017,1,1,1,28,1,6,14,50,3,2,4,1,1,3,2,19,1,11,14,50,1,7,6,2,2,NA,1,"Jilotl n de los Dolores"
"16528",14,50,1,7,12,1,2017,1,1,1,40,1,NA,14,30,5,4,4,1,1,2,2,26,1,NA,14,50,1,7,6,1,1,2,1,"Jilotl n de los Dolores"
"16529",14,50,1,7,10,4,2017,1,1,1,37,1,2,14,98,1,15,7,1,1,2,2,46,1,2,14,98,1,15,7,1,1,2,1,"Jilotl n de los Dolores"
"16530",14,50,1,7,2,5,2017,1,1,1,35,1,NA,14,98,1,15,6,1,1,2,2,25,1,NA,14,50,7777,2,6,1,1,2,1,"Jilotl n de los Dolores"
"16531",14,90,1,4,17,3,2017,1,1,1,23,1,6,14,90,7777,1,5,1,1,2,2,26,1,11,14,90,7777,1,5,2,3,NA,1,"Techaluta de Montenegro"
"16532",14,90,1,4,25,12,2017,1,1,1,30,1,6,14,90,7777,1,4,1,1,5,2,24,1,11,14,90,1,4,7,2,2,NA,1,"Techaluta de Montenegro"
"16533",21,43,1,5,30,3,2017,1,1,1,30,1,6,21,43,27,4,4,1,1,3,2,30,1,11,21,43,27,4,5,2,3,NA,1,"Cuayuca de Andrade"
"16534",21,43,1,5,7,4,2017,1,1,1,32,1,NA,21,43,1,5,6,1,1,2,2,23,1,11,21,43,7777,1,5,2,3,NA,1,"Cuayuca de Andrade"
"16535",21,43,1,5,12,7,2017,1,1,1,60,1,NA,21,43,1,5,1,1,1,2,2,59,1,11,21,43,1,5,4,2,3,NA,1,"Cuayuca de Andrade"
"16536",30,46,1,4,13,2,2017,1,1,1,19,1,6,30,46,15,1,5,1,1,3,2,20,1,11,30,46,15,1,5,2,3,NA,1,"Cosamaloapan de Carpio"
"16537",30,46,1,4,13,2,2017,1,1,1,24,1,6,30,46,14,1,5,1,1,3,2,23,1,11,30,46,14,1,5,2,3,NA,1,"Cosamaloapan de Carpio"
"16538",24,39,1,4,22,12,2017,NA,1,1,26,1,7,24,39,7777,1,5,1,1,1,2,25,1,11,24,16,91,5,5,2,3,NA,1,"Tampac n"
"16539",24,39,1,4,28,8,2017,2,1,1,20,1,NA,24,39,7777,1,6,1,1,2,2,20,1,11,24,12,7777,1,5,2,3,NA,1,"Tampac n"
"16540",17,13,1,5,14,2,2017,1,1,1,21,1,5,17,3,1,7,7,1,1,2,2,21,1,11,17,19,5,4,6,2,2,NA,1,"Jojutla"
"16541",17,13,1,5,8,12,2017,2,1,1,38,1,3,17,33,2,4,5,1,1,2,2,37,1,4,17,24,1,6,7,1,1,2,1,"Jojutla"
"16542",17,13,1,5,27,4,2017,1,1,1,30,1,NA,9,999,9999,NA,7,1,1,2,2,29,1,NA,17,999,9999,NA,7,1,1,2,1,"Jojutla"
"16543",21,26,2,3,28,5,2017,1,1,1,24,1,6,21,26,2,3,5,1,1,3,2,23,1,11,21,26,2,3,6,2,3,NA,1,"Ayotoxco de Guerrero"
"16544",7,11,1,2,14,2,2017,1,1,1,35,1,6,7,11,14,1,3,1,1,3,2,29,1,11,7,11,14,1,5,2,3,NA,1,"Bejucal de Ocampo"
"16545",7,11,1,2,25,4,2017,1,1,1,34,1,6,7,11,15,2,6,1,1,3,2,19,1,11,7,11,15,2,6,2,3,NA,1,"Bejucal de Ocampo"
"16546",31,52,1,8,28,7,2017,1,1,1,28,1,8,31,50,1,15,6,1,1,3,2,26,1,3,31,52,1,8,6,1,1,2,1,"Mococh "
"16547",31,52,1,8,14,10,2017,1,1,1,23,1,NA,31,52,1,8,6,1,1,2,2,27,1,NA,31,52,1,8,7,1,1,2,1,"Mococh "
"16548",31,52,1,8,18,7,2017,2,1,1,56,1,11,31,52,1,8,5,2,4,NA,2,43,1,11,31,52,1,8,5,2,3,NA,1,"Mococh "
"16549",21,75,1,5,13,2,2017,1,1,1,29,1,6,21,75,5,1,5,1,1,3,2,27,1,11,21,75,5,1,4,2,3,NA,1,"Huejotzingo"
"16550",21,75,1,5,1,4,2017,1,1,1,35,1,2,21,75,1,5,7,1,1,2,2,31,1,2,21,114,1,16,7,1,1,2,1,"Huejotzingo"
"16551",27,11,1,5,22,6,2017,1,1,1,28,1,6,27,11,7777,1,6,1,1,3,2,14,1,11,27,11,7777,1,4,2,3,NA,1,"Jalpa de M‚ndez"
"16552",27,11,1,5,25,8,2017,1,1,1,36,1,6,27,11,7777,1,5,1,1,3,2,31,1,11,27,11,7777,1,5,2,3,NA,1,"Jalpa de M‚ndez"
"16553",27,11,1,5,9,3,2017,1,1,1,21,1,NA,27,11,1,5,5,1,1,2,2,17,1,11,27,11,1,5,5,2,3,NA,1,"Jalpa de M‚ndez"
"16554",27,11,1,5,2,9,2017,1,1,1,49,1,NA,27,11,1,5,7,1,1,2,2,41,1,NA,27,11,1,5,7,1,1,2,1,"Jalpa de M‚ndez"
"16555",27,11,1,5,16,12,2017,1,1,1,21,1,NA,27,11,7777,1,6,1,1,2,2,21,1,11,27,11,1,5,6,2,2,NA,1,"Jalpa de M‚ndez"
"16556",30,125,1,6,7,7,2017,1,1,1,22,1,7,30,125,1,6,5,1,1,1,2,21,1,NA,30,125,3,1,6,1,1,2,1,"Papantla"
"16557",30,125,1,6,23,10,2017,1,1,1,40,1,7,30,193,1,14,6,1,1,1,2,28,1,11,30,125,7777,1,4,2,3,NA,1,"Papantla"
"16558",30,125,1,6,27,7,2017,1,1,1,44,1,6,30,125,7777,1,4,1,1,3,2,42,1,11,30,125,7777,1,4,2,3,NA,1,"Papantla"
"16559",30,125,1,6,8,2,2017,2,1,1,22,1,NA,30,125,10,1,5,1,1,2,2,22,1,11,30,125,7777,1,5,2,3,NA,1,"Papantla"
"16560",12,41,18,3,28,5,2017,1,1,1,27,1,2,12,81,1,2,7,1,1,2,2,26,1,11,12,81,1,2,6,2,3,NA,1,"Tepozonalco"
"16561",21,173,1,4,8,4,2017,2,1,1,44,1,2,15,57,1,15,7,1,1,2,2,43,1,2,21,173,1,4,7,1,1,2,1,"Tetela de Ocampo"
"16562",29,46,1,4,28,6,2017,2,1,1,28,1,NA,29,5,1,10,5,1,1,2,2,21,1,NA,29,5,1,10,5,NA,NA,NA,1,"Benito Ju rez"
"16563",7,118,1,4,27,2,2017,1,1,1,35,1,6,7,118,3,1,1,1,1,3,2,29,1,11,7,118,3,1,1,2,3,NA,1,"Montecristo de Guerrero"
"16564",24,13,10,2,23,6,2017,2,1,1,55,1,2,28,32,1,15,7,1,1,2,2,48,1,NA,28,32,1,15,5,1,1,2,1,"Cuatlamay n"
"16565",24,13,10,2,4,8,2017,2,1,1,20,1,NA,24,13,10,2,6,1,1,2,2,18,1,11,24,13,10,2,5,2,3,NA,1,"Cuatlamay n"
"16566",10,38,1,7,15,12,2017,1,1,1,27,1,2,10,38,1,7,5,1,1,4,2,23,1,11,10,38,1,7,5,2,3,NA,1,"Topia"
"16567",10,38,1,7,27,1,2017,2,1,1,42,1,6,10,38,1,7,5,1,1,3,2,31,1,11,10,38,1,7,6,2,3,NA,1,"Topia"
"16568",10,38,1,7,19,1,2017,1,1,1,21,1,9,10,38,1,7,5,1,1,3,2,23,1,11,10,38,1,7,7,2,3,NA,1,"Topia"
"16569",10,38,1,7,15,11,2017,1,1,1,23,1,7,10,22,9,2,5,1,1,3,2,18,1,11,10,22,9,2,5,2,3,NA,1,"Topia"
"16570",10,38,1,7,26,7,2017,1,1,1,26,1,2,10,16,7777,2,7,1,1,2,2,25,1,2,10,16,24,2,7,1,1,2,1,"Topia"
"16571",30,209,1,5,14,6,2017,1,1,1,51,1,9,30,209,1,5,1,1,1,3,2,51,1,11,30,209,1,5,1,2,3,NA,1,"Carlos A. Carrillo"
"16572",30,209,1,5,2,5,2017,1,1,1,21,1,6,30,209,26,1,6,1,1,2,2,20,1,11,30,209,7777,1,5,2,3,NA,1,"Carlos A. Carrillo"
"16573",30,209,1,5,26,1,2017,1,1,1,42,1,7,30,209,1,5,2,1,1,2,2,46,1,11,30,39,1,13,5,2,3,NA,1,"Carlos A. Carrillo"
"16574",12,11,1,8,14,12,2017,1,1,1,61,1,2,12,53,1,6,7,1,1,2,2,48,1,2,12,14,1,5,7,1,1,2,1,"Atlixtac"
"16575",12,41,1,2,19,4,2017,1,1,1,29,1,6,12,41,7777,1,5,1,1,3,2,25,1,11,12,41,1,2,NA,2,3,NA,1,"Leonardo Bravo"
"16576",12,41,1,2,13,5,2017,1,1,1,57,1,2,12,41,7777,1,7,1,1,2,2,41,1,11,12,41,7777,1,5,2,3,NA,1,"Leonardo Bravo"
"16577",12,46,2,4,23,12,2017,1,1,1,21,1,11,12,46,1,8,8,2,2,NA,2,21,1,11,12,46,2,4,6,2,3,NA,1,"Olinal "
"16578",12,46,2,4,25,2,2017,1,1,1,24,1,7,12,46,2,4,6,1,1,4,2,19,1,11,12,46,2,4,6,2,2,NA,1,"Olinal "
"16579",15,75,1,6,18,11,2017,1,1,1,26,1,NA,15,92,1,8,7,1,1,2,2,25,1,4,15,75,1,6,7,1,1,4,1,"San Felipe del Progreso"
"16580",15,75,1,6,4,2,2017,2,1,1,37,1,NA,13,8,7777,1,6,1,1,2,2,18,1,11,15,75,9,2,6,2,3,NA,1,"San Felipe del Progreso"
"16581",15,75,1,6,28,10,2017,2,1,1,30,1,7,15,33,1,17,5,1,1,2,2,33,1,NA,15,75,1,6,5,1,1,2,1,"San Felipe del Progreso"
"16582",15,75,1,6,17,6,2017,1,1,1,26,1,NA,15,92,1,8,6,1,1,2,2,22,1,11,15,92,1,8,6,2,2,NA,1,"San Felipe del Progreso"
"16583",30,194,1,4,28,4,2017,1,1,1,38,1,NA,30,194,1,4,6,1,1,2,2,34,1,NA,15,31,1,15,6,1,1,2,1,"Veracruz"
