ENT_REGIS,MUN_REGIS,LOC_REGIS,TAM_LOC_RE,DIA_REGIS,MES_REGIS,ANIO_REGIS,REGIMEN_MA,GENERO,SEXO_CON1,EDAD_CON1,NACI_CON1,OCUP_CON1,ENTRH_CON1,MUNRH_CON1,LOCRH_CON1,TLORH_CON1,ESCOL_CON1,CONACTCON1,SITLABCON1,POSTRACON1,SEXO_CON2,EDAD_CON2,NACI_CON2,OCUP_CON2,ENTRH_CON2,MUNRH_CON2,LOCRH_CON2,TLORH_CON2,ESCOL_CON2,CONACTCON2,SITLABCON2,POSTRACON2,TIPO_CON
15,109,0001,8,2,12,2017,1,1,1,26,1,98,15,109,0001,8,5,1,1,2,2,36,1,98,15,109,0001,8,6,1,1,2,1
08,031,0071,2,15,10,2017,9,1,1,24,1,9,08,009,0169,6,9,1,1,9,2,21,1,11,08,009,0169,6,9,2,3,9,1
14,088,0001,5,8,12,2017,1,1,1,19,1,4,14,088,0001,5,4,1,1,2,2,18,1,11,14,088,0001,5,6,2,2,9,1
15,014,0054,5,2,3,2017,1,1,1,29,1,4,15,014,0054,5,5,1,1,4,2,30,1,4,15,014,0054,5,5,1,1,4,1
25,010,0072,2,12,6,2017,1,1,1,22,1,98,25,010,7777,1,7,1,1,2,2,22,1,2,25,010,0167,1,7,1,1,2,1
15,058,0001,16,8,4,2017,2,1,1,25,1,98,09,005,0001,16,7,1,1,2,2,26,1,11,15,058,0001,16,7,2,3,9,1
15,104,0001,15,8,9,2017,1,1,1,30,1,2,15,104,0001,15,7,1,1,2,2,24,1,2,15,104,0001,15,7,1,1,2,1
15,096,0001,8,18,11,2017,2,1,1,23,1,2,15,042,0034,5,5,1,1,4,2,21,1,11,15,096,0001,8,6,2,3,9,1
14,097,0001,9,3,3,2017,1,1,1,27,1,98,14,097,0001,9,5,1,1,2,2,27,1,11,14,097,0001,9,5,2,3,9,1
19,009,0001,11,24,3,2017,1,1,1,24,1,98,19,009,0001,11,9,1,1,2,2,20,1,11,19,031,0001,13,9,2,3,9,1
23,007,0001,5,14,2,2017,9,1,1,32,1,6,31,096,0001,10,2,1,1,2,2,27,1,11,23,007,0023,2,5,2,3,9,1
27,004,0183,5,22,9,2017,1,1,1,20,1,98,27,004,0061,4,6,1,1,2,2,19,1,98,27,004,0061,4,6,1,1,2,1
08,019,0001,15,14,6,2017,2,1,1,34,1,98,25,006,0001,15,7,1,1,2,2,31,1,98,08,019,0001,15,7,1,1,2,1
15,121,0001,14,19,8,2017,1,1,1,56,1,98,15,121,0001,14,6,1,1,6,2,56,1,11,15,121,0001,14,5,2,3,9,1
17,012,0001,7,8,3,2017,2,1,1,35,1,6,17,012,0001,7,6,1,1,3,2,32,1,11,12,058,0001,8,5,2,3,9,1
26,043,0001,13,13,7,2017,1,1,1,27,1,2,26,043,0001,13,8,1,1,2,2,21,1,11,26,043,0001,13,6,2,3,9,1
16,108,0003,5,24,11,2017,2,1,1,25,1,6,16,108,0001,13,3,1,1,3,2,31,1,4,16,108,0001,13,6,1,1,5,1
14,033,0001,6,8,12,2017,1,1,1,34,1,4,16,069,0001,12,6,1,1,4,2,29,1,11,14,033,7777,1,5,2,3,9,1
08,037,0001,16,1,12,2017,2,1,1,28,1,2,32,056,0001,13,7,1,1,2,2,24,1,2,08,037,0001,16,7,1,1,2,1
14,119,0001,7,31,3,2017,1,1,1,52,1,98,14,119,0001,7,7,1,1,2,2,38,1,11,14,119,0001,7,6,2,3,9,1
17,007,0001,14,10,11,2017,2,1,1,36,1,2,09,999,9999,99,7,1,1,5,2,22,1,98,09,010,0001,15,6,1,1,2,1
11,020,0001,16,10,11,2017,2,1,1,31,1,7,11,020,0001,16,9,1,1,9,2,22,1,7,11,020,0001,16,9,1,1,9,1
15,058,0001,16,29,7,2017,1,1,1,29,1,98,15,058,0001,16,6,1,1,2,2,29,1,11,09,007,0001,17,6,2,3,9,1
30,141,0001,11,3,8,2017,1,1,1,31,1,5,15,088,0001,6,6,1,1,2,2,30,1,11,15,088,0001,6,7,2,3,9,1
04,004,0010,1,21,7,2017,2,1,1,26,1,98,04,004,0010,1,7,1,1,2,2,30,1,11,04,004,0010,1,5,2,3,9,1
16,053,0001,15,3,11,2017,2,1,1,47,1,1,16,053,0001,15,7,1,1,5,2,28,1,1,16,053,0001,15,7,1,1,5,1
13,057,0001,4,9,2,2017,2,1,1,37,1,8,13,057,0024,2,4,1,1,2,2,24,1,11,21,194,0001,5,4,2,3,9,1
31,050,0001,15,19,4,2017,1,1,1,19,1,98,31,050,0001,15,6,1,1,2,2,18,1,11,31,050,0001,15,5,2,3,9,1
10,007,0001,14,3,6,2017,1,1,1,21,1,98,10,007,0001,14,6,1,1,2,2,19,1,11,10,007,0001,14,6,2,3,9,1
28,041,0001,14,14,10,2017,1,1,1,27,1,98,28,041,0001,14,6,1,1,2,2,27,1,99,28,041,0001,14,5,9,9,9,1
08,061,0001,1,14,2,2017,2,1,1,35,1,98,08,061,7777,1,5,1,1,2,2,34,1,11,08,019,0001,15,5,2,3,9,1
07,048,0001,5,22,9,2017,1,1,1,23,1,98,23,008,0001,13,6,1,1,2,2,28,1,11,07,048,0010,1,6,2,3,9,1
11,033,0001,10,23,2,2017,2,1,1,22,1,11,11,043,0001,4,6,2,2,9,2,20,1,11,11,033,0001,10,6,2,2,9,1
29,005,0001,10,24,11,2017,2,1,1,28,1,98,29,005,0001,10,6,1,1,2,2,24,1,98,29,005,0001,10,7,1,1,2,1
28,004,0001,4,14,12,2017,1,1,1,24,1,98,28,004,7777,1,6,1,1,3,2,25,1,11,28,004,7777,2,5,2,3,9,1
16,108,0003,5,25,8,2017,2,1,1,22,1,11,16,108,0001,13,7,2,2,9,2,19,1,11,16,043,0001,11,7,2,2,9,1
15,016,0001,4,11,3,2017,1,1,1,31,1,98,15,033,0001,17,6,1,1,2,2,29,1,98,15,058,0001,16,6,1,1,2,1
19,039,0001,16,25,8,2017,2,1,1,33,1,99,19,019,0001,13,9,9,9,9,2,26,1,99,19,019,0001,13,9,9,9,9,1
24,016,0001,8,9,9,2017,2,1,1,57,1,7,33,999,9999,99,5,1,1,1,2,50,1,99,28,032,0001,15,7,9,9,9,1
30,048,0001,8,1,2,2017,1,1,1,33,1,98,30,048,0001,8,5,1,1,1,2,30,1,98,30,048,0001,8,6,1,1,2,1
21,156,0001,13,19,11,2017,1,1,1,24,1,4,21,156,0001,13,6,1,1,5,2,28,1,4,21,156,0001,13,6,1,1,5,1
11,011,0001,11,20,1,2017,2,1,1,22,1,7,11,011,0054,4,7,1,1,2,2,23,1,11,11,011,0054,4,5,2,3,9,1
16,107,0001,11,12,10,2017,2,1,1,58,1,9,16,107,0001,11,6,1,1,3,2,52,1,2,16,107,0007,2,7,1,1,9,1
12,055,0053,3,4,11,2017,1,1,1,36,1,7,12,055,0001,11,6,1,1,4,2,31,1,2,12,055,0001,11,7,1,1,2,1
07,089,0001,13,29,3,2017,1,1,1,40,1,7,07,089,0215,1,4,1,1,4,2,47,2,11,07,089,0215,1,4,2,3,9,1
08,026,0001,1,29,12,2017,2,1,1,23,1,6,08,021,0001,13,9,1,1,9,2,24,1,11,08,019,0001,15,9,2,3,9,1
12,029,0047,5,11,11,2017,1,1,1,18,1,98,12,032,7777,1,5,1,1,2,2,22,1,11,12,075,0019,1,6,2,3,9,1
15,033,0001,17,25,1,2017,2,1,1,18,1,7,15,033,0001,17,5,1,1,1,2,19,1,11,15,033,0001,17,6,2,3,9,1
14,093,0001,12,7,4,2017,1,1,1,30,1,8,14,093,0001,12,6,1,1,9,2,25,1,11,14,093,0001,12,5,2,3,9,1
20,067,0001,14,20,2,2017,1,1,1,47,1,9,20,390,0001,10,1,1,1,2,2,32,1,98,20,390,0001,10,1,1,1,2,1
18,015,0001,7,31,7,2017,1,1,1,80,1,9,18,015,0001,7,4,1,1,3,2,76,1,11,18,015,0001,7,1,2,3,9,1
09,009,0001,7,27,9,2017,1,1,1,28,1,98,09,009,0011,8,6,1,1,2,2,32,1,11,09,009,0011,8,6,2,3,9,1
32,006,0001,5,18,9,2017,1,1,1,22,1,99,32,006,0001,5,9,9,9,9,2,21,1,99,32,006,0001,5,9,9,9,9,1
28,032,0001,15,20,9,2017,1,1,1,26,2,99,28,032,0001,15,9,9,9,9,2,20,2,99,28,032,0001,15,9,9,9,9,1
17,014,0001,4,1,12,2017,2,1,1,30,1,4,17,031,0001,8,7,1,1,5,2,27,1,2,12,035,0001,13,7,1,1,2,1
15,057,0001,15,28,9,2017,1,1,1,51,1,98,15,057,0001,15,6,1,1,2,2,47,1,11,15,057,0001,15,6,2,3,9,1
07,077,0001,5,28,2,2017,1,1,1,48,1,6,07,077,7777,2,6,1,1,3,2,22,1,11,07,077,0101,1,5,2,3,9,1
15,013,0001,14,18,2,2017,1,1,1,25,1,98,15,109,0001,8,7,1,1,2,2,28,1,98,15,104,0001,15,7,1,1,2,1
04,003,0001,13,22,9,2017,2,1,1,27,1,98,04,003,0001,13,5,1,1,2,2,26,1,2,04,003,9999,99,7,1,1,2,1
23,005,0001,15,8,2,2017,9,1,1,33,1,8,27,004,9999,99,6,1,1,2,2,23,1,8,27,012,7777,1,4,1,1,2,1
09,007,0001,17,24,2,2017,1,1,1,20,1,7,09,007,0001,17,5,1,1,1,2,21,1,11,09,007,0001,17,5,2,3,9,1
17,032,0001,4,15,12,2017,2,1,1,23,1,11,17,032,0001,4,8,2,2,9,2,26,1,2,17,013,0001,5,7,1,1,9,1
14,097,0005,5,14,7,2017,1,1,1,34,1,7,14,097,0005,5,5,1,1,1,2,25,1,7,14,097,0005,5,4,1,1,1,1
07,097,0001,9,11,8,2017,1,1,1,21,1,98,07,097,0044,1,7,1,1,2,2,20,1,11,07,097,0044,1,6,2,3,9,1
25,001,0001,14,4,1,2017,1,1,1,70,1,11,25,001,0001,14,2,2,4,9,2,74,1,11,25,001,0001,14,2,2,3,9,1
22,005,0001,5,12,6,2017,2,1,1,31,1,7,22,005,0001,5,5,1,1,3,2,22,1,11,22,005,0001,5,6,2,2,9,1
30,201,0001,5,20,7,2017,1,1,1,27,1,6,30,201,0052,1,4,1,1,3,2,25,1,11,30,201,0052,1,4,2,3,9,1
07,034,0001,7,21,4,2017,1,1,1,24,1,6,07,034,7777,1,6,1,1,3,2,22,1,11,07,034,0324,1,5,2,3,9,1
02,001,0001,14,7,9,2017,9,1,1,28,1,98,02,001,0001,14,5,1,1,2,2,22,1,98,02,001,0001,14,5,1,1,2,1
05,002,0001,13,22,4,2017,1,1,1,22,1,3,05,002,0001,13,9,1,1,9,2,21,1,11,05,002,0001,13,9,2,3,9,1
09,006,0001,14,1,12,2017,2,1,1,21,1,11,09,017,0001,14,6,2,2,9,2,23,1,11,09,006,0001,14,6,2,2,9,1
09,006,0001,14,2,2,2017,1,1,1,39,1,7,09,006,0001,14,4,1,1,1,2,25,1,11,09,006,0001,14,3,2,3,9,1
14,058,0001,5,18,8,2017,1,1,1,39,1,7,14,058,0195,1,4,1,1,3,2,38,2,4,14,058,7777,1,6,1,1,4,1
24,028,0001,15,31,1,2017,2,1,1,21,1,98,24,028,0001,15,7,1,1,2,2,30,1,4,24,028,0001,15,7,1,1,2,1
07,108,0001,9,9,4,2017,1,1,1,29,1,2,07,101,0001,15,7,1,1,2,2,26,1,2,07,108,0001,9,7,1,1,2,1
15,070,0001,12,27,10,2017,2,1,1,31,1,98,15,122,0005,1,6,1,1,2,2,26,1,11,15,122,0005,1,6,2,3,9,1
28,041,0001,14,9,6,2017,1,1,1,50,1,98,28,041,0001,14,3,1,1,3,2,43,1,98,28,041,0001,14,3,1,1,6,1
12,052,0001,5,22,3,2017,1,1,1,17,1,6,12,052,7777,1,5,1,1,3,2,16,1,11,12,052,0015,1,6,2,3,9,1
02,004,0001,16,8,2,2017,9,1,1,32,1,98,02,004,0001,16,9,1,1,9,2,29,1,11,26,042,0001,13,9,2,3,9,1
11,033,0149,4,3,8,2017,2,1,1,37,1,98,11,033,0001,10,6,1,1,2,2,31,1,2,11,033,0001,10,7,1,1,2,1
15,002,0001,5,1,7,2017,1,1,1,46,1,4,15,002,0049,1,6,1,1,4,2,45,1,11,15,002,0001,5,5,2,3,9,1
07,097,0001,9,11,5,2017,1,1,1,25,1,98,07,097,0001,9,7,1,1,2,2,19,1,11,07,097,0001,9,6,2,3,9,1
07,056,0001,1,18,7,2017,1,1,1,67,1,6,07,056,7777,1,1,1,1,3,2,59,1,11,07,056,7777,1,1,2,3,9,1
24,028,0001,15,21,8,2017,2,1,1,40,1,7,24,028,0001,15,5,1,1,1,2,34,1,98,24,028,0001,15,5,1,1,2,1
15,121,0001,14,19,5,2017,1,1,1,35,1,11,15,121,0001,14,5,2,2,9,2,33,1,11,15,121,0001,14,5,2,3,9,1
19,031,0001,13,20,10,2017,1,1,1,21,1,7,19,045,0001,5,4,1,1,1,2,20,1,11,19,045,0001,5,4,2,3,9,1
13,029,0001,5,9,9,2017,2,1,1,38,1,98,15,999,9999,99,5,1,1,2,2,36,1,11,13,059,7777,1,4,2,3,9,1
12,026,0001,3,22,4,2017,1,1,1,24,1,6,12,026,0002,1,5,1,1,3,2,34,1,2,12,045,0024,2,7,1,1,2,1
19,016,0001,3,29,9,2017,1,1,1,24,1,7,19,010,0001,5,4,1,1,1,2,20,1,11,19,010,0001,5,5,2,3,9,1
14,039,0001,16,18,1,2017,2,2,2,28,1,98,14,039,0001,16,7,1,1,2,2,28,1,98,14,097,0874,1,6,1,1,2,3
09,012,0001,15,23,8,2017,2,1,1,44,1,98,09,012,0001,15,5,1,1,2,2,20,1,11,09,012,0001,15,6,2,3,9,1
07,078,0001,13,10,2,2017,1,1,1,22,1,98,07,078,0001,13,7,1,1,2,2,22,1,11,07,078,0001,13,5,2,3,9,1
19,021,0001,14,29,9,2017,1,1,1,24,1,98,19,039,0001,16,5,1,1,2,2,22,1,11,19,046,0001,14,5,2,3,9,1
14,097,0001,9,17,3,2017,1,1,1,28,1,5,14,097,0835,5,6,1,1,2,2,18,1,11,14,097,0835,5,5,2,3,9,1
21,015,0001,12,20,10,2017,1,1,1,27,1,5,21,114,0001,16,6,1,1,2,2,26,1,11,21,114,0001,16,5,2,3,9,1
02,002,0001,15,31,3,2017,9,1,1,39,1,2,02,002,0001,15,9,1,1,9,2,35,1,11,26,017,0001,11,9,2,3,9,1
17,007,0001,14,1,4,2017,1,1,1,30,1,2,09,011,0001,14,9,1,1,9,2,28,1,2,09,009,0001,7,9,1,1,9,1
01,001,0001,15,13,5,2017,1,1,1,62,1,98,01,001,0001,15,6,1,1,2,2,66,1,98,01,001,0001,15,6,1,1,2,1
06,009,0001,12,8,4,2017,1,1,1,28,1,98,06,009,0001,12,7,1,1,2,2,26,1,3,02,002,0001,15,7,1,1,2,1
06,002,0001,13,11,2,2017,1,1,1,22,1,11,14,039,0001,16,6,2,2,9,2,21,1,11,06,002,0001,13,6,2,2,9,1
23,005,0001,15,3,2,2017,9,1,1,27,1,3,09,015,0001,15,6,1,1,2,2,27,1,5,09,017,0001,14,6,1,1,4,1
25,002,0093,5,27,7,2017,1,1,1,27,1,2,25,002,0093,5,7,1,1,2,2,28,1,2,25,002,0093,5,7,1,1,2,1
19,044,0001,9,18,6,2017,1,1,1,28,1,99,19,044,9999,99,9,9,9,9,2,23,1,99,19,044,9999,99,9,9,9,9,1
02,005,0001,11,23,9,2017,9,1,1,20,1,98,25,002,0001,5,6,1,1,9,2,34,2,98,33,999,9999,99,7,1,1,9,1
19,048,0001,14,23,8,2017,2,1,1,45,1,99,19,039,0001,16,9,9,9,9,2,36,1,99,19,039,0001,16,9,9,9,9,1
15,051,0026,6,5,9,2017,1,1,1,25,1,7,15,051,0021,5,4,1,1,1,2,23,1,11,15,051,0021,5,5,2,3,9,1
05,035,0152,4,3,6,2017,1,1,1,24,1,98,05,035,0001,15,5,1,1,1,2,28,1,98,05,035,0001,15,6,1,1,6,1
15,067,0001,6,7,1,2017,1,1,1,28,1,98,15,067,0013,4,6,1,1,2,2,21,1,98,15,106,0079,8,5,1,1,2,1
28,027,0001,14,1,12,2017,2,1,1,30,1,99,28,027,0001,14,9,9,9,9,2,19,1,99,28,027,0001,14,9,9,9,9,1
13,002,0001,4,14,2,2017,2,1,1,25,1,2,13,002,7777,2,5,1,1,2,2,30,1,98,15,108,9999,99,5,1,1,6,1
07,101,0001,15,3,3,2017,1,1,1,34,1,98,07,101,0001,15,5,1,1,2,2,36,1,98,07,101,0001,15,5,1,1,2,1
07,108,0081,4,9,12,2017,1,1,1,25,1,98,07,019,0001,12,6,1,1,2,2,25,1,98,07,108,0081,4,6,1,1,2,1
30,131,0001,13,13,2,2017,1,1,1,53,1,98,30,131,0001,13,6,1,1,2,2,38,1,11,30,131,0001,13,5,2,3,9,1
05,030,0001,15,9,12,2017,2,1,1,27,1,98,05,030,0001,15,4,1,1,1,2,24,1,11,05,030,0001,15,4,2,3,9,1
24,050,0001,6,29,12,2017,2,1,1,20,1,8,24,050,0042,2,5,1,1,1,2,19,1,8,24,050,0001,6,6,1,1,1,1
31,050,0001,15,27,11,2017,1,1,1,25,1,98,31,089,0007,3,7,1,1,2,2,18,1,11,31,050,0001,15,6,2,2,9,1
28,009,0001,13,12,8,2017,1,1,1,28,1,99,19,009,0001,11,9,9,9,9,2,32,1,99,19,009,0001,11,9,9,9,9,1
08,037,0001,16,21,2,2017,2,1,1,34,1,98,12,001,0001,15,5,1,1,2,2,36,1,11,08,037,0001,16,6,2,3,9,1
28,034,0001,2,12,8,2017,1,1,1,29,1,9,19,026,0001,15,6,1,1,3,2,19,1,11,19,031,0001,13,5,2,3,9,1
21,114,0001,16,20,10,2017,1,1,1,36,1,98,21,114,0001,16,7,1,1,2,2,20,1,11,21,114,0001,16,7,2,2,9,1
02,004,0001,16,16,10,2017,9,1,1,30,1,2,02,004,0001,16,7,1,1,2,2,29,1,1,02,004,0001,16,7,1,1,2,1
14,083,0001,9,2,3,2017,1,1,1,29,1,3,14,083,0016,4,6,1,1,2,2,27,1,2,14,083,0220,5,7,1,1,2,1
15,042,0031,4,27,1,2017,1,1,1,39,1,98,15,047,7777,1,5,1,1,2,2,37,1,98,15,042,0003,3,5,1,1,2,1
02,001,0001,14,8,2,2017,9,1,1,27,1,4,02,002,0001,15,5,1,1,2,2,26,2,98,33,999,9999,99,6,1,1,2,1
15,106,0001,14,20,5,2017,1,1,1,23,1,7,15,106,0066,1,6,1,1,1,2,22,1,11,15,106,0066,1,6,2,3,9,1
11,013,0001,5,7,4,2017,2,1,1,21,1,9,11,013,0001,5,5,1,1,3,2,18,1,11,11,013,0001,5,5,2,3,9,1
30,087,0001,14,11,4,2017,1,1,1,28,1,98,30,065,0203,1,6,1,1,2,2,20,1,98,30,087,0001,14,6,1,1,2,1
20,077,0001,2,24,2,2017,1,1,1,26,1,7,20,077,0001,2,5,1,1,1,2,19,1,11,20,083,0001,5,4,2,3,9,1
25,007,0001,5,11,10,2017,1,1,1,22,1,98,25,007,0001,5,6,1,1,2,2,18,1,11,25,007,0001,5,5,2,3,9,1
28,022,0001,14,9,9,2017,1,1,1,23,1,98,28,022,0001,14,7,1,1,2,2,23,1,4,28,022,0001,14,7,1,1,2,1
08,019,0001,15,25,8,2017,2,1,1,27,1,98,19,039,0001,16,6,1,1,2,2,21,1,98,08,019,0001,15,5,1,1,2,1
30,206,0001,8,14,2,2017,1,1,1,34,1,98,30,206,0001,8,6,1,1,2,2,22,1,11,30,206,0001,8,5,2,3,9,1
20,067,0001,14,17,2,2017,1,1,1,24,1,98,20,157,0001,6,7,1,1,2,2,24,1,11,20,157,0001,6,7,2,3,9,1
15,057,0001,15,18,8,2017,1,1,1,54,1,98,15,057,0239,4,5,1,1,2,2,36,1,11,15,057,0239,4,1,2,3,9,1
18,004,0191,4,16,7,2017,1,1,1,23,1,98,18,004,0128,5,7,1,1,2,2,19,1,11,18,004,0128,5,7,2,3,9,1
02,002,0001,15,28,6,2017,9,1,1,22,1,98,02,002,0001,15,9,1,1,9,2,23,1,98,02,002,0001,15,9,1,1,9,1
24,028,0001,15,9,9,2017,2,1,1,29,1,98,09,007,0001,17,9,1,1,9,2,32,1,98,24,028,0001,15,9,1,1,9,1
32,017,0001,13,27,3,2017,1,1,1,29,1,2,32,056,0001,13,7,1,1,2,2,28,1,2,32,056,0001,13,7,1,1,2,1
20,067,0001,14,3,3,2017,1,1,1,25,1,8,20,067,0001,14,6,1,1,2,2,22,1,11,20,067,0001,14,6,2,2,9,1
31,050,0001,15,22,2,2017,1,1,1,19,1,7,31,050,0001,15,5,1,1,2,2,22,1,7,31,050,0001,15,5,1,1,2,1
15,121,0001,14,10,6,2017,1,1,1,32,1,98,15,121,0001,14,6,1,1,2,2,20,1,11,15,121,0001,14,6,2,3,9,1
15,067,0001,6,22,4,2017,2,1,1,27,1,2,15,106,0086,1,7,1,1,2,2,26,1,11,15,067,0001,6,7,2,3,9,1
16,020,0001,6,8,12,2017,2,1,1,22,1,2,16,020,0002,4,7,1,1,2,2,22,1,4,16,020,0002,4,5,1,1,9,1
24,028,0291,1,1,10,2017,2,1,1,45,1,98,24,028,0246,1,3,1,1,2,2,23,1,11,24,028,0246,1,5,2,3,9,1
09,012,0001,15,21,7,2017,2,1,1,23,1,8,09,012,0027,9,5,1,1,2,2,24,1,11,09,012,0027,9,5,2,3,9,1
31,098,0001,5,7,4,2017,1,1,1,26,1,98,31,003,0001,6,7,1,1,2,2,22,1,11,31,098,0001,5,7,2,3,9,1
30,189,0001,12,22,2,2017,1,1,1,26,1,98,30,189,0001,12,6,1,1,2,2,24,1,11,30,189,0001,12,6,2,3,9,1
30,193,0001,14,26,6,2017,2,1,1,22,1,98,30,193,0001,14,6,1,1,2,2,27,1,98,30,193,0001,14,6,1,1,2,1
08,034,0001,4,14,8,2017,2,1,1,33,1,2,08,037,0001,16,7,1,1,4,2,25,1,2,08,017,0001,13,6,1,1,4,1
09,003,0001,15,15,7,2017,2,1,1,58,1,2,09,014,0001,14,7,1,1,4,2,41,1,2,09,014,0001,14,7,1,1,4,1
15,121,0001,14,16,12,2017,2,1,1,29,1,4,15,121,0001,14,5,1,1,4,2,19,1,11,15,121,0001,14,6,2,3,9,1
15,104,0001,15,26,5,2017,1,1,1,19,1,98,15,104,0001,15,6,1,1,2,2,18,1,11,15,104,0001,15,6,2,2,9,1
19,039,0001,16,28,9,2017,1,1,1,28,1,98,19,039,0001,16,5,1,1,2,2,26,1,99,19,039,0001,16,5,9,9,9,1
16,006,0001,12,5,10,2017,2,1,1,28,1,5,16,006,0001,12,5,1,1,9,2,26,1,11,16,006,0001,12,4,2,3,9,1
09,012,0001,15,4,1,2017,1,1,1,30,1,4,09,012,0001,15,5,1,1,4,2,22,1,11,09,012,0001,15,5,2,3,9,1
21,051,0012,4,27,10,2017,1,1,1,23,1,6,21,051,0012,4,6,1,1,3,2,19,1,11,21,051,0012,4,5,2,3,9,1
15,104,0001,15,29,5,2017,2,1,1,26,1,98,15,104,0001,15,6,1,1,2,2,24,1,11,15,104,0001,15,6,2,3,9,1
07,107,0001,6,20,1,2017,1,1,1,32,1,98,07,107,0001,6,7,1,1,2,2,32,1,98,07,107,0001,6,7,1,1,2,1
09,012,0001,15,9,5,2017,1,1,1,22,1,7,09,013,0001,14,5,1,1,1,2,22,1,11,09,013,0001,14,5,2,3,9,1
12,044,0001,5,16,7,2017,1,1,1,24,1,98,12,029,0001,13,7,1,1,2,2,30,1,98,12,029,0001,13,7,1,1,2,1
09,002,0001,14,2,9,2017,1,1,1,31,1,98,09,002,0001,14,6,1,1,2,2,25,1,4,09,002,0001,14,6,1,1,2,1
26,019,0001,9,24,3,2017,1,1,1,27,1,98,26,039,0001,5,6,1,1,2,2,25,1,98,33,999,9999,99,6,1,1,2,1
19,026,0001,15,27,7,2017,2,1,1,37,1,98,19,039,0001,16,6,1,1,2,2,35,1,2,19,039,0001,16,7,1,1,2,1
31,050,0001,15,8,5,2017,1,1,1,18,1,98,31,050,0001,15,5,1,1,2,2,19,1,98,31,050,0001,15,5,1,1,2,1
10,005,0001,15,26,5,2017,2,1,1,22,1,8,10,005,0001,15,9,1,1,2,2,25,1,2,10,005,0001,15,7,1,1,2,1
28,032,0001,15,18,12,2017,1,1,1,20,1,8,28,032,0001,15,6,1,1,1,2,20,1,98,28,032,0001,15,6,1,1,6,1
19,039,0001,16,16,12,2017,1,1,1,20,1,98,05,009,0001,8,5,1,1,2,2,28,1,98,19,039,0001,16,6,1,1,2,1
25,001,0001,14,23,2,2017,2,1,1,37,1,7,25,001,0001,14,5,1,1,4,2,42,1,11,25,001,0001,14,5,2,3,9,1
10,005,0001,15,19,2,2017,1,1,1,30,1,7,10,005,0001,15,6,1,1,2,2,22,1,5,10,005,0001,15,6,1,1,2,1
16,020,0001,6,21,6,2017,2,1,1,34,1,4,11,021,0017,1,4,1,1,5,2,37,1,7,11,021,0001,10,4,1,1,2,1
26,030,0001,15,15,3,2017,1,1,1,31,1,1,26,030,0001,15,7,1,1,2,2,27,1,98,26,030,0001,15,7,1,1,2,1
09,012,0001,15,7,3,2017,1,1,1,26,1,7,09,012,0001,15,5,1,1,2,2,22,1,11,09,012,0001,15,6,2,3,9,1
02,004,0001,16,18,7,2017,9,1,1,26,1,98,12,048,0178,5,6,1,1,2,2,23,1,11,14,039,0001,16,5,2,3,9,1
19,021,0001,14,25,10,2017,2,1,1,25,1,98,19,021,0001,14,5,1,1,1,2,25,1,98,19,021,0001,14,8,1,1,2,1
15,106,0001,14,28,5,2017,1,1,1,30,1,2,15,106,0001,14,7,1,1,2,2,29,1,2,15,106,0001,14,7,1,1,2,1
12,038,0013,5,3,11,2017,1,1,1,26,1,98,12,057,0059,4,6,1,1,2,2,22,1,98,12,038,0001,11,6,1,1,2,1
15,124,0078,2,17,6,2017,1,1,1,43,1,6,15,124,0106,1,4,1,1,3,2,38,1,11,15,124,0106,1,4,2,3,9,1
14,018,0001,9,8,12,2017,1,1,1,29,1,2,14,018,0001,9,7,1,1,2,2,30,1,2,14,018,7777,1,7,1,1,2,1
12,028,0064,1,20,5,2017,2,1,1,26,1,11,12,028,0001,9,7,2,2,9,2,25,1,98,12,028,0001,9,7,1,1,2,1
14,039,0001,16,23,2,2017,1,1,1,43,1,7,14,039,0001,16,4,1,1,2,2,40,1,3,14,039,0001,16,4,1,1,2,1
26,055,0017,5,9,10,2017,2,1,1,47,1,9,26,055,0001,13,5,1,1,3,2,39,1,11,25,001,0070,6,6,2,3,9,1
18,004,0001,7,3,3,2017,1,1,1,48,1,7,18,004,0128,5,7,1,1,1,2,42,1,11,18,004,0128,5,6,2,3,9,1
02,001,0001,14,18,11,2017,9,1,1,47,1,7,26,018,0001,14,5,1,1,1,2,36,1,11,02,001,0001,14,6,2,3,9,1
30,087,0001,14,24,10,2017,1,1,1,33,1,98,30,087,0001,14,7,1,1,2,2,30,1,5,30,087,0001,14,7,1,1,2,1
19,039,0001,16,28,4,2017,1,1,1,31,1,98,19,046,0001,14,7,1,1,2,2,31,1,98,19,039,0001,16,9,1,1,2,1
11,005,0001,8,7,3,2017,2,1,1,24,1,7,11,005,0036,3,6,1,1,1,2,24,1,11,11,005,0036,3,5,2,3,9,1
19,009,0001,11,27,5,2017,1,1,1,30,1,98,19,026,0001,15,9,1,1,2,2,48,1,11,19,026,0001,15,9,2,3,9,1
07,019,0001,12,28,2,2017,1,1,1,65,1,7,07,019,0001,12,4,1,1,3,2,71,1,11,07,019,0001,12,4,2,3,9,1
09,015,0001,15,3,8,2017,2,1,1,30,1,4,09,015,0001,15,6,1,1,4,2,21,2,11,09,015,0001,15,6,2,3,9,1
12,052,0001,5,27,3,2017,1,1,1,24,1,6,12,052,0021,1,5,1,1,3,2,20,1,11,12,002,0029,1,5,2,3,9,1
